Date,Time,Latitude,Longitude,EPC,Unit,Type
2015-04-29,01:30:30.112,60.3711,-121.6462,16.7,kA,C
2015-04-29,01:30:30.112,60.3482,-121.5797,-19.2,kA,G
2015-04-29,01:30:31.472,60.3475,-121.2209,-138.0,kA,G
2015-04-29,01:31:12.449,60.3332,-121.0906,22.8,kA,C
2015-04-29,01:31:12.450,60.3132,-121.0046,15.4,kA,C
2015-04-29,01:31:12.820,60.3373,-121.1231,-77.3,kA,G
2015-04-29,01:31:12.845,60.3405,-121.1257,-31.0,kA,G
2015-04-29,01:31:12.966,60.3283,-121.1375,-30.7,kA,G
2015-04-29,01:31:12.967,60.3153,-121.1912,17.7,kA,C
2015-04-29,01:31:13.040,60.3419,-121.1315,-17.0,kA,G
2015-04-29,01:31:13.040,60.3426,-121.0725,-5.3,kA,G
2015-04-29,01:31:13.093,60.3411,-121.1286,-16.3,kA,G
2015-04-29,01:32:05.034,60.3454,-121.168,18.5,kA,C
2015-04-29,01:32:05.035,60.2946,-121.2408,-45.3,kA,G
2015-04-29,01:33:12.565,60.3625,-121.6213,-119.8,kA,G
2015-04-29,01:33:12.582,60.3744,-121.6209,-60.1,kA,G
2015-04-29,01:33:12.591,60.3736,-121.6336,-11.7,kA,G
2015-04-29,01:33:12.602,60.3717,-121.6312,-19.1,kA,G
2015-04-29,01:33:12.929,60.3719,-121.6313,-17.6,kA,G
2015-04-29,01:33:13.251,60.4057,-122.0846,-67.3,kA,G
2015-04-29,01:33:13.281,60.4398,-122.0882,-35.8,kA,C
2015-04-29,01:33:14.085,60.55,-121.9816,17.7,kA,G
2015-04-29,01:33:15.967,60.3573,-120.9969,14.7,kA,C
2015-04-29,01:35:36.292,60.3744,-121.6907,-41.9,kA,C
2015-04-29,01:36:01.465,60.138,-120.1969,22.2,kA,C
2015-04-29,01:36:01.467,60.1388,-120.217,5.8,kA,C
2015-04-29,01:37:20.508,60.3897,-121.1222,-20.1,kA,G
2015-04-29,01:37:39.182,60.3734,-121.5437,-34.7,kA,G
2015-04-29,01:37:39.183,60.3621,-121.5699,-27.6,kA,G
2015-04-29,01:37:39.699,60.4053,-121.6204,-72.5,kA,G
2015-04-29,01:37:39.721,60.408,-121.6301,-21.0,kA,G
2015-04-29,01:37:39.992,60.4552,-121.8188,-81.9,kA,G
2015-04-29,01:37:40.027,60.4622,-121.8249,-40.3,kA,C
2015-04-29,01:37:40.046,60.5354,-121.9189,-12.5,kA,G
2015-04-29,01:37:40.486,60.5288,-121.9552,-11.0,kA,G
2015-04-29,01:37:40.710,60.5683,-122.2525,-25.5,kA,G
2015-04-29,01:37:40.751,60.5679,-122.2363,-18.4,kA,G
2015-04-29,01:38:05.564,60.4495,-121.22,-73.6,kA,G
2015-04-29,01:38:05.598,60.4101,-121.2251,-29.7,kA,G
2015-04-29,01:38:05.598,60.4593,-121.2028,44.1,kA,G
2015-04-29,01:38:05.615,60.4365,-121.2161,-6.5,kA,G
2015-04-29,01:38:29.446,60.3932,-121.0054,9.8,kA,C
2015-04-29,01:38:34.248,60.3282,-120.3705,-21.3,kA,G
2015-04-29,01:38:34.534,59.5444,-121.3232,-23.1,kA,G
2015-04-29,01:38:34.575,59.5455,-121.3237,-21.2,kA,G
2015-04-29,01:38:41.805,60.3759,-121.6135,18.0,kA,G
2015-04-29,01:38:41.821,60.3999,-121.5717,14.9,kA,C
2015-04-29,01:38:42.027,60.4155,-121.5634,13.5,kA,C
2015-04-29,01:39:48.183,60.4369,-121.1102,-61.5,kA,G
2015-04-29,01:39:48.782,60.3974,-121.1276,-37.3,kA,G
2015-04-29,01:39:50.892,60.5377,-121.9419,-11.3,kA,G
2015-04-29,01:39:56.525,60.1868,-120.1729,16.6,kA,G
2015-04-29,01:40:20.899,60.3914,-120.2251,14.3,kA,C
2015-04-29,01:40:26.477,59.514,-121.2253,11.9,kA,C
2015-04-29,01:40:50.189,60.4491,-121.2059,-40.4,kA,G
2015-04-29,01:40:50.208,60.4384,-121.0972,-6.6,kA,G
2015-04-29,01:40:50.269,60.4421,-121.1101,-13.2,kA,G
2015-04-29,01:40:50.383,60.4389,-121.0739,-10.1,kA,G
2015-04-29,01:40:50.446,60.4485,-121.1774,-12.3,kA,G
2015-04-29,01:41:28.869,60.4149,-120.2895,-19.4,kA,G
2015-04-29,01:41:28.870,60.4149,-120.2953,23.7,kA,C
2015-04-29,01:42:37.346,60.3596,-120.2903,16.7,kA,C
2015-04-29,01:42:37.470,60.3573,-120.2067,-34.2,kA,G
2015-04-29,01:43:19.124,60.4421,-121.623,10.2,kA,C
2015-04-29,01:43:51.498,60.4323,-121.1071,11.5,kA,C
2015-04-29,01:44:13.792,60.388,-120.3226,-35.5,kA,G
2015-04-29,01:44:24.269,60.4305,-121.12,-60.8,kA,G
2015-04-29,01:44:24.282,60.4359,-121.0773,-7.7,kA,G
2015-04-29,01:44:24.290,60.4328,-121.1193,-22.8,kA,G
2015-04-29,01:44:24.312,60.4359,-121.1012,-31.1,kA,G
2015-04-29,01:44:24.327,60.4471,-121.1475,-17.0,kA,G
2015-04-29,01:44:56.255,60.4902,-121.2203,-74.9,kA,G
2015-04-29,01:44:56.358,60.4977,-121.2123,-88.5,kA,G
2015-04-29,01:44:56.410,60.507,-121.2223,-24.8,kA,G
2015-04-29,01:44:56.469,60.5109,-121.2211,-30.8,kA,G
2015-04-29,01:44:56.485,60.5092,-121.2257,-20.7,kA,G
2015-04-29,01:44:56.686,60.4972,-121.1249,-6.7,kA,G
2015-04-29,01:46:00.261,60.5257,-121.7566,-44.0,kA,G
2015-04-29,01:47:37.187,60.3985,-120.2076,-23.4,kA,G
2015-04-29,01:47:49.164,59.5622,-121.0458,25.1,kA,C
2015-04-29,01:51:01.106,60.4463,-121.8896,-14.4,kA,G
2015-04-29,01:53:32.005,60.4742,-120.1895,17.2,kA,C
2015-04-29,01:53:53.208,59.6211,-121.1128,15.2,kA,C
2015-04-29,01:53:54.155,59.5572,-121.5499,-50.3,kA,G
2015-04-29,01:53:54.188,59.5626,-121.5526,-21.7,kA,G
2015-04-29,01:53:54.237,59.5609,-121.5555,-23.6,kA,G
2015-04-29,01:53:54.273,59.5595,-121.5606,-26.5,kA,G
2015-04-29,01:53:54.328,59.5644,-121.54,-29.3,kA,G
2015-04-29,01:53:54.328,59.5612,-121.6034,36.4,kA,G
2015-04-29,01:53:54.373,59.5585,-121.5241,-10.5,kA,G
2015-04-29,01:54:44.343,60.5236,-120.181,15.3,kA,C
2015-04-29,01:57:11.861,59.5774,-121.0164,23.8,kA,G
2015-04-29,01:57:27.234,60.5378,-120.1292,27.6,kA,C
2015-04-29,01:58:44.200,60.5407,-120.1504,22.6,kA,C
2015-04-29,01:59:07.895,59.5988,-120.9481,46.5,kA,G
2015-04-29,01:59:49.902,60.5601,-120.1156,15.9,kA,C
2015-04-29,02:00:10.131,60.7379,-121.1658,-155.8,kA,G
2015-04-29,02:00:10.899,60.6981,-121.644,-21.0,kA,C
2015-04-29,02:00:11.227,60.509,-121.711,30.9,kA,C
2015-04-29,02:02:11.277,60.7356,-121.2285,-125.9,kA,G
2015-04-29,02:02:11.292,60.7366,-121.2432,-27.9,kA,G
2015-04-29,02:02:11.294,60.7342,-121.1416,-15.8,kA,G
2015-04-29,02:02:32.259,59.6312,-120.8538,52.7,kA,G
2015-04-29,02:02:32.318,59.6499,-120.9735,33.4,kA,G
2015-04-29,02:02:42.239,60.5754,-120.1359,-9.8,kA,G
2015-04-29,02:02:42.330,60.5701,-120.1211,9.8,kA,C
2015-04-29,02:03:30.733,60.5471,-120.1389,-60.9,kA,G
2015-04-29,02:03:30.750,60.5569,-120.1529,-7.1,kA,C
2015-04-29,02:03:30.750,60.5533,-120.135,-23.4,kA,G
2015-04-29,02:03:30.777,60.5591,-120.1602,-25.1,kA,G
2015-04-29,02:03:30.779,60.5559,-120.1522,-12.9,kA,C
2015-04-29,02:03:30.817,60.5535,-120.1571,-24.9,kA,G
2015-04-29,02:03:30.853,60.579,-120.1095,-15.6,kA,G
2015-04-29,02:03:31.459,60.7632,-121.2105,-79.0,kA,G
2015-04-29,02:04:52.040,60.5616,-120.1165,-16.8,kA,C
2015-04-29,02:04:52.067,60.5694,-120.0656,-16.4,kA,G
2015-04-29,02:04:52.290,60.5832,-120.0858,-22.2,kA,G
2015-04-29,02:04:52.335,60.5899,-120.0876,-19.7,kA,G
2015-04-29,02:05:04.821,59.6513,-120.9748,69.4,kA,G
2015-04-29,02:05:05.031,59.6889,-120.9211,-12.6,kA,G
2015-04-29,02:05:42.500,60.624,-120.1135,10.6,kA,C
2015-04-29,02:05:51.335,60.5972,-120.0925,-11.5,kA,G
2015-04-29,02:05:51.383,60.6031,-120.1129,-12.5,kA,G
2015-04-29,02:06:02.725,60.6555,-120.9513,26.3,kA,G
2015-04-29,02:06:02.925,60.6299,-121.2595,-34.1,kA,G
2015-04-29,02:06:14.268,60.4613,-119.9003,21.9,kA,C
2015-04-29,02:06:33.884,60.5139,-120.0613,22.7,kA,C
2015-04-29,02:07:39.248,60.6009,-120.0725,-7.8,kA,G
2015-04-29,02:09:09.426,60.618,-120.1294,-21.5,kA,G
2015-04-29,02:09:40.153,60.5915,-120.1052,-9.7,kA,G
2015-04-29,02:10:21.995,60.8058,-121.2604,-51.7,kA,G
2015-04-29,02:10:22.012,60.8169,-121.2919,-48.0,kA,G
2015-04-29,02:10:22.029,60.7903,-121.2648,-27.7,kA,G
2015-04-29,02:10:22.421,60.6966,-121.1639,14.8,kA,C
2015-04-29,02:10:23.042,60.7368,-121.0436,-34.9,kA,G
2015-04-29,02:10:23.071,60.7392,-121.0493,-25.9,kA,G
2015-04-29,02:10:23.107,60.7339,-121.04,-40.4,kA,G
2015-04-29,02:10:23.129,60.7393,-121.0488,-13.8,kA,G
2015-04-29,02:10:37.482,60.6567,-120.0596,-31.2,kA,G
2015-04-29,02:11:19.726,60.6525,-121.633,48.8,kA,C
2015-04-29,02:11:51.064,60.4408,-119.977,-37.2,kA,G
2015-04-29,02:11:51.316,60.4643,-119.9786,-30.5,kA,G
2015-04-29,02:12:40.454,60.8156,-121.2648,-42.3,kA,G
2015-04-29,02:12:40.476,60.8313,-121.2885,-12.7,kA,G
2015-04-29,02:12:40.488,60.7848,-121.2595,-10.4,kA,C
2015-04-29,02:12:44.344,60.6565,-120.0301,-6.3,kA,G
2015-04-29,02:13:01.822,59.707,-120.8931,92.2,kA,G
2015-04-29,02:13:01.822,59.7632,-120.9903,37.5,kA,G
2015-04-29,02:13:01.936,59.7365,-121.061,27.5,kA,C
2015-04-29,02:13:01.999,59.6517,-121.0204,19.3,kA,C
2015-04-29,02:13:19.653,60.8206,-121.2886,-22.2,kA,G
2015-04-29,02:13:19.667,60.8323,-121.276,-17.8,kA,G
2015-04-29,02:13:35.336,60.4478,-119.9102,-20.8,kA,G
2015-04-29,02:14:06.888,60.8618,-121.2798,-15.6,kA,G
2015-04-29,02:14:06.899,60.8686,-121.2901,-19.1,kA,G
2015-04-29,02:14:19.023,59.7555,-120.8713,78.8,kA,G
2015-04-29,02:14:44.602,60.4192,-119.9473,16.9,kA,C
2015-04-29,02:14:59.324,60.8333,-121.1332,19.3,kA,C
2015-04-29,02:14:59.326,60.714,-121.1065,-8.8,kA,G
2015-04-29,02:14:59.453,60.8475,-121.2855,-88.8,kA,G
2015-04-29,02:14:59.467,60.8691,-121.2993,-24.4,kA,C
2015-04-29,02:14:59.486,60.8492,-121.2844,-22.1,kA,G
2015-04-29,02:14:59.500,60.8438,-121.1505,-9.8,kA,G
2015-04-29,02:15:20.481,59.7381,-120.8925,30.8,kA,G
2015-04-29,02:16:10.282,60.8458,-121.2782,-69.2,kA,G
2015-04-29,02:16:29.751,59.7582,-120.8573,28.5,kA,G
2015-04-29,02:17:24.628,60.783,-121.3441,38.9,kA,G
2015-04-29,02:17:41.001,60.4718,-119.9507,-20.6,kA,G
2015-04-29,02:17:54.118,59.7557,-120.8047,20.6,kA,C
2015-04-29,02:18:04.385,60.6566,-120.0883,-18.1,kA,G
2015-04-29,02:18:37.708,61.0224,-121.1385,-92.8,kA,G
2015-04-29,02:18:47.339,60.6503,-120.1128,-28.8,kA,G
2015-04-29,02:18:47.358,60.6528,-120.105,-15.1,kA,G
2015-04-29,02:18:47.453,60.6421,-120.0848,-14.9,kA,G
2015-04-29,02:19:13.928,60.6557,-120.0939,-17.2,kA,G
2015-04-29,02:19:18.032,60.5838,-120.0717,-48.5,kA,G
2015-04-29,02:19:35.538,60.6637,-120.1164,-21.5,kA,G
2015-04-29,02:19:35.583,60.6617,-120.1057,-18.6,kA,G
2015-04-29,02:20:16.003,60.8472,-121.1849,18.9,kA,G
2015-04-29,02:20:16.011,60.8516,-121.1226,-19.3,kA,G
2015-04-29,02:20:21.437,59.7711,-120.7753,48.4,kA,C
2015-04-29,02:20:25.543,60.6532,-120.0908,-20.6,kA,C
2015-04-29,02:20:25.586,60.6647,-120.0975,-17.9,kA,G
2015-04-29,02:21:04.751,60.6658,-120.0867,-10.5,kA,G
2015-04-29,02:21:04.787,60.6704,-120.0819,-16.9,kA,G
2015-04-29,02:21:07.496,60.6703,-120.0295,-22.1,kA,G
2015-04-29,02:21:42.572,60.6837,-120.0879,-18.9,kA,G
2015-04-29,02:21:42.620,60.6749,-120.0739,-12.9,kA,G
2015-04-29,02:22:05.697,60.8678,-121.0992,-11.8,kA,G
2015-04-29,02:23:15.704,60.6544,-119.9829,-47.1,kA,G
2015-04-29,02:23:15.729,60.6659,-119.9821,9.8,kA,C
2015-04-29,02:23:15.897,60.6685,-119.9986,-21.9,kA,G
2015-04-29,02:24:03.673,60.716,-120.0809,-34.8,kA,G
2015-04-29,02:24:03.694,60.7207,-120.0889,-25.9,kA,G
2015-04-29,02:24:03.724,60.716,-120.1182,-25.9,kA,G
2015-04-29,02:24:03.746,60.7847,-119.9904,-26.0,kA,G
2015-04-29,02:24:03.748,60.7168,-120.1206,-21.8,kA,G
2015-04-29,02:24:20.362,60.7033,-120.1048,-61.5,kA,G
2015-04-29,02:24:20.362,60.6745,-120.042,84.0,kA,G
2015-04-29,02:24:34.436,59.8244,-120.7598,-13.9,kA,G
2015-04-29,02:24:34.678,59.7343,-120.9152,-9.0,kA,G
2015-04-29,02:24:34.860,59.8929,-121.3371,73.0,kA,C
2015-04-29,02:25:02.225,60.7241,-120.0779,-12.7,kA,G
2015-04-29,02:25:02.282,60.7136,-120.0969,-11.7,kA,G
2015-04-29,02:25:04.119,60.8953,-121.161,-119.8,kA,G
2015-04-29,02:25:04.137,60.885,-121.1235,-12.4,kA,C
2015-04-29,02:25:04.692,61.002,-121.4211,-67.9,kA,G
2015-04-29,02:25:04.706,61.0143,-121.4632,-18.1,kA,G
2015-04-29,02:25:04.849,61.0047,-121.4326,-13.7,kA,C
2015-04-29,02:25:31.509,60.6805,-120.0575,-27.4,kA,G
2015-04-29,02:25:31.529,60.6781,-120.0525,-12.4,kA,G
2015-04-29,02:25:31.545,60.6753,-120.061,-7.6,kA,G
2015-04-29,02:25:31.784,60.678,-120.0562,-20.3,kA,G
2015-04-29,02:26:33.724,60.8169,-119.9713,-26.1,kA,G
2015-04-29,02:26:37.036,60.6525,-120.0339,-16.4,kA,G
2015-04-29,02:26:37.081,60.6871,-120.0917,-17.9,kA,G
2015-04-29,02:26:37.161,60.6385,-120.0226,-14.3,kA,G
2015-04-29,02:27:56.479,60.9311,-121.1999,23.0,kA,C
2015-04-29,02:27:56.480,60.9216,-121.2074,19.6,kA,C
2015-04-29,02:27:56.480,60.9269,-121.21,-32.8,kA,G
2015-04-29,02:27:56.480,60.9301,-121.2098,22.6,kA,C
2015-04-29,02:27:56.480,60.8657,-121.1599,25.6,kA,C
2015-04-29,02:27:56.480,60.8474,-121.146,22.1,kA,C
2015-04-29,02:27:56.481,60.918,-121.2186,19.9,kA,C
2015-04-29,02:27:56.502,60.9197,-121.1559,9.9,kA,C
2015-04-29,02:27:56.758,60.8157,-121.4551,20.9,kA,C
2015-04-29,02:28:18.754,60.6754,-120.0407,-20.1,kA,G
2015-04-29,02:28:18.809,60.6599,-120.0086,-14.9,kA,G
2015-04-29,02:28:18.858,60.6781,-120.0461,-16.6,kA,G
2015-04-29,02:28:43.691,60.8106,-119.9964,10.5,kA,C
2015-04-29,02:29:32.166,60.9406,-121.1992,20.6,kA,C
2015-04-29,02:29:32.170,60.938,-121.2233,7.9,kA,C
2015-04-29,02:29:32.199,60.9263,-121.0715,7.7,kA,C
2015-04-29,02:30:28.497,60.7706,-120.0593,-30.4,kA,G
2015-04-29,02:30:28.537,60.8051,-120.0212,-6.1,kA,G
2015-04-29,02:31:06.730,60.8137,-120.06,-25.3,kA,G
2015-04-29,02:32:15.674,60.9666,-121.2054,13.4,kA,C
2015-04-29,02:32:36.591,60.8275,-120.0341,8.5,kA,C
2015-04-29,02:33:26.936,61.1608,-121.1395,-27.8,kA,G
2015-04-29,02:33:26.958,61.1861,-121.1307,-18.9,kA,G
2015-04-29,02:34:04.909,60.8612,-119.9921,-9.7,kA,G
2015-04-29,02:34:30.658,60.8591,-120.0443,-26.0,kA,G
2015-04-29,02:34:30.784,60.8124,-120.0541,-9.6,kA,C
2015-04-29,02:34:30.951,60.7973,-120.078,-13.4,kA,G
2015-04-29,02:34:30.991,60.8147,-120.0999,-9.5,kA,G
2015-04-29,02:34:31.096,60.771,-120.0659,-28.3,kA,G
2015-04-29,02:34:31.139,60.8,-120.0313,-19.1,kA,G
2015-04-29,02:35:02.995,60.9662,-121.1806,-172.0,kA,G
2015-04-29,02:35:03.330,60.9193,-121.0357,-23.4,kA,G
2015-04-29,02:35:49.730,60.9231,-120.0191,9.7,kA,C
2015-04-29,02:36:02.781,60.9748,-121.1511,-20.5,kA,G
2015-04-29,02:36:02.791,60.9903,-121.1647,-12.7,kA,G
2015-04-29,02:36:10.835,61.2289,-121.1898,25.6,kA,C
2015-04-29,02:36:10.836,61.2245,-121.1863,20.1,kA,C
2015-04-29,02:36:10.836,61.1801,-121.172,-32.3,kA,G
2015-04-29,02:38:00.515,61.2727,-121.0095,-27.8,kA,G
2015-04-29,02:38:57.177,60.8496,-119.9431,-24.9,kA,G
2015-04-29,02:39:34.505,61.0844,-121.3073,-47.3,kA,G
2015-04-29,02:39:34.802,61.0659,-121.4483,-39.9,kA,G
2015-04-29,02:40:17.987,61.3002,-121.061,-14.4,kA,G
2015-04-29,02:40:46.715,60.8597,-119.9458,-53.6,kA,G
2015-04-29,02:40:46.749,60.8704,-119.9512,-32.7,kA,G
2015-04-29,02:42:14.951,60.9543,-119.8523,-59.6,kA,G
2015-04-29,02:42:34.206,61.2019,-121.1575,19.5,kA,C
2015-04-29,02:42:34.207,61.2671,-121.1998,-135.7,kA,G
2015-04-29,02:42:34.254,61.2768,-121.1558,-12.0,kA,G
2015-04-29,02:42:55.967,60.8392,-120.0319,-52.2,kA,G
2015-04-29,02:42:56.005,60.8424,-120.0404,-18.9,kA,G
2015-04-29,02:42:56.079,60.8416,-120.0372,-13.8,kA,G
2015-04-29,02:44:47.354,60.9583,-120.0944,-57.9,kA,G
2015-04-29,02:44:47.374,60.9486,-120.1066,-18.7,kA,G
2015-04-29,02:44:47.406,60.9484,-120.1071,-16.5,kA,G
2015-04-29,02:44:47.435,60.9454,-120.1072,-13.3,kA,G
2015-04-29,02:44:47.438,60.9481,-120.1085,-16.1,kA,G
2015-04-29,02:44:47.472,60.9439,-120.1039,-12.9,kA,G
2015-04-29,02:44:47.521,60.9448,-120.1028,-8.2,kA,G
2015-04-29,02:45:10.344,60.9781,-119.9813,-18.6,kA,G
2015-04-29,02:46:20.207,61.012,-120.024,17.8,kA,G
2015-04-29,02:46:20.547,61.0185,-120.0216,-23.4,kA,G
2015-04-29,02:46:21.107,61.0055,-119.8366,-29.4,kA,G
2015-04-29,02:46:54.083,60.9617,-120.0545,15.6,kA,C
2015-04-29,02:47:44.970,61.038,-119.9818,8.7,kA,C
2015-04-29,02:47:56.306,60.999,-120.2763,-17.6,kA,G
2015-04-29,02:47:56.674,61.004,-120.284,-27.0,kA,G
2015-04-29,02:48:02.596,60.9141,-119.9004,-10.5,kA,G
2015-04-29,02:48:48.864,60.9558,-120.0549,-18.1,kA,G
2015-04-29,02:49:15.218,60.9566,-119.8694,33.3,kA,C
2015-04-29,02:49:35.580,61.0463,-120.0406,14.5,kA,C
2015-04-29,02:50:05.891,61.4175,-120.2742,-109.5,kA,G
2015-04-29,02:50:15.446,60.8785,-120.09,9.8,kA,C
2015-04-29,02:50:15.448,60.9047,-120.1146,7.9,kA,C
2015-04-29,02:50:15.752,60.9136,-120.1394,-12.2,kA,G
2015-04-29,02:50:35.114,61.4331,-121.097,20.4,kA,C
2015-04-29,02:50:35.114,61.4658,-121.0454,34.2,kA,C
2015-04-29,02:50:35.115,61.4157,-121.049,22.7,kA,C
2015-04-29,02:50:35.115,61.4167,-121.0993,34.3,kA,C
2015-04-29,02:50:35.116,61.346,-121.0543,-26.6,kA,G
2015-04-29,02:50:35.185,61.4315,-120.9469,-31.2,kA,G
2015-04-29,02:50:35.344,61.355,-121.2849,18.4,kA,C
2015-04-29,02:50:37.644,60.9793,-119.9362,18.2,kA,C
2015-04-29,02:50:37.858,60.9414,-119.925,-16.5,kA,G
2015-04-29,02:50:38.066,60.9692,-120.0619,-36.7,kA,G
2015-04-29,02:51:35.088,61.0047,-119.7601,10.2,kA,C
2015-04-29,02:52:09.138,60.928,-120.1668,-31.7,kA,G
2015-04-29,02:52:34.882,61.4259,-121.0633,-101.6,kA,G
2015-04-29,02:52:34.929,61.4862,-121.17,-14.9,kA,G
2015-04-29,02:52:44.070,61.1786,-121.0968,-17.1,kA,G
2015-04-29,02:53:03.026,61.0143,-120.2941,10.5,kA,C
2015-04-29,02:53:38.461,60.9366,-120.0933,-32.5,kA,G
2015-04-29,02:53:38.491,60.928,-120.1206,-20.9,kA,G
2015-04-29,02:53:38.546,60.9163,-120.1087,-60.1,kA,G
2015-04-29,02:53:38.589,60.9282,-120.1293,-35.8,kA,G
2015-04-29,02:53:38.589,60.8605,-120.0899,10.0,kA,C
2015-04-29,02:53:39.043,60.9283,-120.1185,-17.0,kA,G
2015-04-29,02:53:39.047,61.0463,-119.9905,-13.5,kA,G
2015-04-29,02:53:39.078,60.9379,-119.9293,-18.2,kA,G
2015-04-29,02:53:44.827,61.0675,-120.0713,48.0,kA,C
2015-04-29,02:54:20.507,61.0175,-120.3081,15.5,kA,C
2015-04-29,02:54:51.110,61.4367,-121.0765,17.6,kA,G
2015-04-29,02:54:51.111,61.4536,-121.06,-115.2,kA,G
2015-04-29,02:54:51.125,61.433,-121.0613,33.4,kA,G
2015-04-29,02:54:51.131,61.447,-121.0813,-20.8,kA,G
2015-04-29,02:55:06.071,61.0002,-119.8827,-76.6,kA,G
2015-04-29,02:55:06.098,61.0021,-119.8882,-24.7,kA,G
2015-04-29,02:55:06.161,60.9889,-119.8976,-10.9,kA,G
2015-04-29,02:55:36.656,61.1037,-120.0426,11.9,kA,C
2015-04-29,02:55:37.197,61.072,-120.1512,-32.2,kA,G
2015-04-29,02:55:37.208,61.0983,-120.2139,-15.8,kA,G
2015-04-29,02:55:37.223,61.0726,-120.1548,-20.3,kA,G
2015-04-29,02:55:37.333,61.0704,-120.1547,-68.4,kA,G
2015-04-29,02:56:19.980,61.3922,-120.2982,-50.9,kA,G
2015-04-29,02:56:20.066,61.4793,-120.4813,-14.1,kA,G
2015-04-29,02:57:00.196,61.0263,-120.3174,7.3,kA,C
2015-04-29,02:57:00.196,61.0522,-120.3049,15.5,kA,C
2015-04-29,02:57:00.910,60.9509,-120.0939,-86.9,kA,G
2015-04-29,02:57:00.920,60.9618,-120.119,-18.9,kA,G
2015-04-29,02:57:00.929,60.9556,-120.1016,-15.9,kA,G
2015-04-29,02:57:00.946,60.944,-120.0896,-43.7,kA,G
2015-04-29,02:57:00.962,60.9553,-120.1029,-20.8,kA,G
2015-04-29,02:57:00.997,60.9538,-120.0927,-14.6,kA,G
2015-04-29,02:57:01.056,60.9559,-120.103,-36.0,kA,G
2015-04-29,02:57:01.122,60.9505,-120.0949,-12.8,kA,G
2015-04-29,02:57:01.181,60.9525,-120.0941,-24.4,kA,G
2015-04-29,02:57:01.597,61.0019,-120.0373,-8.9,kA,G
2015-04-29,02:57:01.632,61.0029,-120.0394,-9.8,kA,G
2015-04-29,02:57:01.798,61.0445,-119.9283,-17.8,kA,G
2015-04-29,02:57:02.022,61.0435,-119.9313,-11.7,kA,G
2015-04-29,02:57:23.359,61.0838,-119.7481,9.2,kA,C
2015-04-29,02:58:08.966,61.2719,-121.1321,31.5,kA,C
2015-04-29,02:58:24.961,61.1517,-120.1173,9.1,kA,C
2015-04-29,02:58:24.984,61.1429,-120.0818,10.7,kA,C
2015-04-29,02:58:25.243,61.0786,-119.971,-19.7,kA,G
2015-04-29,02:58:25.289,61.0778,-119.9669,-17.8,kA,G
2015-04-29,02:58:25.308,61.0744,-119.9676,-10.3,kA,G
2015-04-29,02:58:25.336,61.0739,-119.9671,-13.4,kA,G
2015-04-29,02:58:25.362,61.0745,-119.9673,-13.9,kA,G
2015-04-29,02:58:41.642,61.4663,-120.4161,-21.1,kA,G
2015-04-29,02:59:29.893,61.0822,-119.8071,11.9,kA,C
2015-04-29,03:00:35.888,61.1426,-120.1047,14.9,kA,C
2015-04-29,03:00:41.835,61.0608,-120.3075,19.6,kA,C
2015-04-29,03:01:12.007,61.1947,-120.0767,11.1,kA,C
2015-04-29,03:01:12.010,61.1382,-120.0658,16.1,kA,C
2015-04-29,03:01:38.333,61.1903,-121.1258,23.7,kA,C
2015-04-29,03:01:38.333,61.1917,-121.0864,13.4,kA,C
2015-04-29,03:01:46.066,61.0089,-120.0188,-22.5,kA,G
2015-04-29,03:01:46.105,61.0157,-120.0341,-16.4,kA,C
2015-04-29,03:02:32.900,61.2342,-120.0754,-20.8,kA,G
2015-04-29,03:02:33.091,61.126,-119.9596,-14.0,kA,G
2015-04-29,03:02:33.115,61.1262,-119.9597,-12.2,kA,G
2015-04-29,03:02:33.154,61.1253,-119.965,-24.3,kA,G
2015-04-29,03:02:48.410,61.5303,-120.3091,24.3,kA,C
2015-04-29,03:02:48.410,61.5354,-120.176,-32.9,kA,G
2015-04-29,03:02:48.411,61.5233,-120.3119,35.7,kA,C
2015-04-29,03:02:48.578,61.4665,-120.3383,-24.1,kA,G
2015-04-29,03:03:32.567,61.1212,-119.7787,13.7,kA,C
2015-04-29,03:04:05.416,61.2191,-120.0724,25.0,kA,C
2015-04-29,03:05:06.106,61.0233,-120.2399,-16.2,kA,G
2015-04-29,03:05:06.118,61.0961,-120.3353,13.5,kA,C
2015-04-29,03:06:08.588,61.1703,-119.58,-48.4,kA,G
2015-04-29,03:06:08.591,61.086,-119.7415,13.5,kA,C
2015-04-29,03:06:39.415,61.1866,-121.0564,16.4,kA,C
2015-04-29,03:06:39.466,61.166,-121.0589,-10.3,kA,G
2015-04-29,03:07:18.370,61.1485,-120.37,10.6,kA,C
2015-04-29,03:07:18.371,61.1532,-120.3595,13.1,kA,C
2015-04-29,03:07:18.690,61.2096,-120.2407,-49.7,kA,G
2015-04-29,03:07:44.202,61.2026,-119.883,-38.4,kA,G
2015-04-29,03:07:44.229,61.2021,-119.8901,-13.8,kA,G
2015-04-29,03:07:44.251,61.201,-119.8861,-11.9,kA,G
2015-04-29,03:07:44.275,61.2013,-119.8861,-9.0,kA,G
2015-04-29,03:07:44.588,61.205,-119.8898,-24.9,kA,G
2015-04-29,03:08:09.584,61.0951,-119.8557,17.2,kA,C
2015-04-29,03:09:09.889,61.3,-120.034,-30.1,kA,G
2015-04-29,03:10:04.771,61.0404,-120.003,13.0,kA,C
